name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Limoni,48.14877,11.577647,1063891,452,30,3236,C,4.5,"Amalienstr. 38, 80799 Munich, Bavaria Germany",Italian,Restaurants,$39 - $157,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,N/A,$39 , $157,B
Be Thai Style Thai Restaurant,48.163006,11.579866,1501769,404,31,3236,D,4.5,"Herzogstr. 44, 80803 Munich, Bavaria Germany",Asian,Restaurants,$5 - $22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$5 , $22,B
Schwarzreiter Tagesbar & Restaurant,48.1389,11.581427,7736677,1150,32,3236,D,4.5,"Maximilianstr. 17, 80539 Munich, Bavaria Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,Available,Available,N/A,0,0,B
Atelier Gourmet,48.127213,11.592535,969550,264,33,3236,D,4.5,"Rablstrasse 37, 81669 Munich, Bavaria Germany",French,Restaurants,$35 - $59,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,$35 , $59,B
Schiller Brau,48.13669,11.561178,12732467,576,34,3236,D,4.5,"Schillerstr. 23, 80336 Munich, Bavaria Germany",German,Restaurants,,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,Available,Available,Available,N/A,0,0,B
Chopan - am Gasteig,48.131565,11.588517,2543428,374,35,3236,D,4.5,"Rosenheimer Str. 6-8 near Gasteig and deutsches Museum, 81669 Munich, Bavaria Germany",Healthy,Restaurants,$7 - $20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,Available,N/A,N/A,$7 , $20,B
Restaurant Jasmin,48.12381,11.547714,1905582,405,36,3236,D,4.5,"Lindwurmstr. 167, 80337 Munich, Bavaria Germany",Asian,Restaurants,$4 - $25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$4 , $25,B
Vinothek by Geisel,48.140003,11.562176,715332,745,37,3236,D,4.5,"Schuetzenstr. 11, 80335 Munich, Bavaria Germany",German,Restaurants,$10 - $45,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,Available,N/A,$10 , $45,B
Thalassa,48.113007,11.701641,3746214,401,38,3236,D,4.5,"Wasserburger Landstr. 212, 81827 Munich, Bavaria Germany",Seafood,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,Available,Available,Available,Available,0,0,B
Caffe Da Me,48.13139,11.581386,7087691,216,39,3236,D,4.5,"Kohlstrasse 11, 80469 Munich, Bavaria Germany",Bar,Coffee & Tea,$5 - $15,Available,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$5 , $15,B
