name,latitude,longitude,location_id,num_reviews,ranking_position,ranking_denominator,ranking_category,rating,address,cuisine,establishment_types,price,Bar,Italian,Japanese,American,Steakhouse,Cafe,Indian,Asian,Healthy,German,Central European,Mediterranean,European,Vegan Options,Gluten Free Options,Seafood,min price,max price,rating_category
Ristorante La Vita,50.70478,7.113883,1040898,147,40,601,D,4.5,"Kessenicher Str. 165 Parkplatz am Hause, Catering u. Partyservice, 53129 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,$6 - $24,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,$6 , $24,B
Lannesdorfer Hof,50.664444,7.171131,8855634,40,41,601,E,5.0,"Lannesdorfer Str. 1, 53179 Bonn, North Rhine-Westphalia Germany",Croatian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,0,0,A
OSCAR in der Remise,50.71577,7.127249,7820577,277,42,601,E,4.0,"Fritz-Erler-Str. 7, 53113 Bonn, North Rhine-Westphalia Germany",Sushi,Restaurants,$20 - $31,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,$20 , $31,C
May May Restaurant,50.73422,7.101892,1819975,153,43,601,E,4.0,"Am Hof 24, 53113 Bonn, North Rhine-Westphalia Germany",Asian,Restaurants,$1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$1,0,C
Em Hoettche,50.73529,7.102817,695642,397,44,601,E,3.5,"Markt 4, 53111 Bonn, North Rhine-Westphalia Germany",German,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,0,0,C
Indien Kitchen,50.71366,7.04512,15360209,30,45,601,E,5.0,"Rochusstrasse 264, 53123 Bonn, North Rhine-Westphalia Germany",Indian,Restaurants,$3 - $15,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,$3 , $15,A
Il Melo Ristorante,50.726448,7.101161,10683594,46,46,601,E,4.5,"Bonner Talweg 29 Ecke Loestraße, 53113 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,$10 - $24,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,$10 , $24,B
Black Coffee Pharmacy,50.725662,7.101981,7599393,87,47,601,E,4.5,"Bonner Talweg 46b, 53113 Bonn, North Rhine-Westphalia Germany",Cafe,Coffee & Tea,,N/A,N/A,N/A,N/A,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,B
K & K Weinhauschen am Rhein,50.667316,7.190917,3547636,110,48,601,E,4.0,"Faehrstr. 26, 53179 Bonn, North Rhine-Westphalia Germany",Austrian,Restaurants,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,N/A,Available,N/A,N/A,N/A,0,0,C
La Riviera,50.722904,7.094722,965041,85,49,601,E,4.5,"Jagdweg 1, 53115 Bonn, North Rhine-Westphalia Germany",Italian,Restaurants,,N/A,Available,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,N/A,N/A,0,0,B
Dotty's,50.70713,7.121567,6621245,72,50,601,E,4.5,"Christian-Miesen Strasse 1, 53129 Bonn, North Rhine-Westphalia Germany",German,Restaurants,$4 - $17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Available,Available,N/A,Available,N/A,N/A,N/A,$4 , $17,B
